timestamp,name,tweet,retweetCnt,hastags,urlsCnt,mentionsCnt
Wed Oct 29 14:09:17 +0000 2014,brenneheider,RT @discipal: at some point in life you realize some people were actually down for you and others were just down for the moment.,983,[],0,1
Wed Oct 29 14:09:28 +0000 2014,vixy412,@Knrhockey it'll be okay. Don't hate my love. Lmao #sorrycanthelpit,{},"[{u'indices': [51, 67], u'text': u'sorrycanthelpit'}]",0,1
Wed Oct 29 14:09:30 +0000 2014,brenneheider,RT @KARANDOPE: You pretend you love me and care about me I pretend i am happy,777,[],0,1
Wed Oct 29 14:09:35 +0000 2014,brenneheider,RT @TheLifeDiaries: I wish I could turn back time to when everything was perfect.,382,[],0,1
Wed Oct 29 14:10:04 +0000 2014,joshstowe,@mattklawitter Oh hey there buddy ... got an invite?,{},[],0,1
Wed Oct 29 14:10:09 +0000 2014,dldiener,Wrong link before. (sigh) Here's the link for tips on editing dialect. http://t.co/ZByt1R36EN,{},[],1,0
Wed Oct 29 14:11:34 +0000 2014,Knrhockey,@vixy412 I'm tryin not to hate him but he's makin it really fuckin hard lol,{},[],0,1
Wed Oct 29 14:11:43 +0000 2014,RSLatino,"Estoy cansado de trabajar y de ver a la misma gente, camino a mi trabajo todos los días, llego a la casa y mi... http://t.co/bowxR3pD5T",{},[],1,0
Wed Oct 29 14:11:45 +0000 2014,ChelsieStaack,RT @Saintly_Life: http://t.co/dZci344BBh,81,[],0,1
Wed Oct 29 14:12:11 +0000 2014,Mac_RadiKal,strictly taylor but i dont like ty dolla sign,{},[],0,0
Wed Oct 29 14:12:29 +0000 2014,a_weber94,You have a plethora of communication tools at your disposal no... More for Scorpio http://t.co/WkWlQmKwon,{},[],1,0
Wed Oct 29 14:12:30 +0000 2014,ChelsieStaack,"RT @KeepCaImTweets: People come in and out of your life, only the real ones stay.",65,[],0,1
Wed Oct 29 14:12:55 +0000 2014,t_williams40,RT @WORIDSTARHlPHOP: How everyone used to dance in 2005 http://t.co/9GbLVsnLHU,825,[],1,1
Wed Oct 29 14:12:58 +0000 2014,GriffinFrank,UPDATE- #sameboat RT @JulieKDolan: Flu shot update: My arm doesn't move today. #Andnowyouknow,{},"[{u'indices': [8, 17], u'text': u'sameboat'}, {u'indices': [79, 93], u'text': u'Andnowyouknow'}]",0,1
Wed Oct 29 14:13:08 +0000 2014,ruben_fretes,RT @zaibatsu: Hackers Are Using Gmail Drafts to Update Their Malware and Steal Data http://t.co/0qm2vP0iiB http://t.co/Wt7QOg45wx,12,[],1,1
Wed Oct 29 14:14:08 +0000 2014,Mac_RadiKal,@KieranMcCan do it,{},[],0,1
Wed Oct 29 14:14:12 +0000 2014,jose_el_grafo,"If I didn't grow up in a town with perhaps the most popular and over-hyped college sports program ever, I wouldn't care about college sports",{},[],0,0
,,{},{},{},0,0
Wed Oct 29 14:14:46 +0000 2014,Boston__Agent,Haggai Begins Temple Building (Haggai 1:1-15) http://t.co/7FLm8pGPCm #boston,{},"[{u'indices': [69, 76], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:48 +0000 2014,Boston__Agent,Saban: Cam Robinson out at least 2 weeks http://t.co/DC7xVwil4W #boston,{},"[{u'indices': [64, 71], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:50 +0000 2014,Boston__Agent,Georgia looks to make it 4 in a row over Gators http://t.co/V3RF3OEP78 #boston,{},"[{u'indices': [71, 78], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:53 +0000 2014,Boston__Agent,No. 6 Notre Dame has troubles vs Navy - and after http://t.co/NvwiDri1qz #boston,{},"[{u'indices': [73, 80], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:55 +0000 2014,Boston__Agent,Army coach accepts blame for NCAA violations http://t.co/5Oh40Tvbt4 #boston,{},"[{u'indices': [68, 75], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:56 +0000 2014,Boston__Agent,WBUR Political Analysts Discuss Final Days Of Mass. Governor’s Race http://t.co/LEN0Svrp4P #boston,{},"[{u'indices': [91, 98], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:58 +0000 2014,Boston__Agent,CurrencyFair Rides Irish Fintech Wave With Money Transfer Market http://t.co/jxPAaXaT5U #boston,{},"[{u'indices': [88, 95], u'text': u'boston'}]",1,0
Wed Oct 29 14:14:59 +0000 2014,Boston__Agent,"Inside Dublin’s Tech Startup Incubators: Dogpatch, Wayra, NDRC http://t.co/et8Nuy7moH #boston",{},"[{u'indices': [86, 93], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:01 +0000 2014,Boston__Agent,Morning links: Former Patriots dish on defending Peyton Manning http://t.co/3T9lHYMaLJ #boston,{},"[{u'indices': [87, 94], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:02 +0000 2014,Boston__Agent,An Entrepreneur Grows Along With Ireland’s Medtech Cluster: Galway http://t.co/lGKafhV9kR #boston,{},"[{u'indices': [90, 97], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:04 +0000 2014,Boston__Agent,Massachusetts Rape Suspect Caught In New York http://t.co/Q7v1XIdLnH #boston,{},"[{u'indices': [69, 76], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:05 +0000 2014,Boston__Agent,"The Future of Dublin Tech, Part 1: U.S. Firms Tout Market, Talent http://t.co/C66qPtQkDj #boston",{},"[{u'indices': [89, 96], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:08 +0000 2014,Cyb3rb0r6,RT @zaibatsu: Hackers Are Using Gmail Drafts to Update Their Malware and Steal Data http://t.co/0qm2vP0iiB http://t.co/Wt7QOg45wx,14,[],1,1
Wed Oct 29 14:15:08 +0000 2014,vixy412,@Knrhockey IT WAS ONE GAME. The Hawks will survive and so will you. You can hate him in the finals lol,{},[],0,1
Wed Oct 29 14:15:13 +0000 2014,arowolo1000,"RT @AHealthTipPage: Did you know? You would have to walk for seven hours straight to burn off a Super Sized Coke, fry and Big Mac.",2,[],0,1
Wed Oct 29 14:15:14 +0000 2014,TeenMindRocks,"""Everyone has a story. Be willing to hear it before you judge.""",{},[],0,0
Wed Oct 29 14:15:14 +0000 2014,Boston__Agent,Rescuers press to save 18 trapped Turkish miners http://t.co/y9QPSZYldw #boston,{},"[{u'indices': [72, 79], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:17 +0000 2014,Boston__Agent,Nurse: I'm prepared to fight Maine quarantine http://t.co/uKk6RQQer3 #boston,{},"[{u'indices': [69, 76], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:19 +0000 2014,Boston__Agent,Boy or girl? Family with 12 sons awaits baby 13 http://t.co/SzpQe71C3C #boston,{},"[{u'indices': [71, 78], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:21 +0000 2014,Boston__Agent,"Islamic State group lines up, kills 30 Iraqi men http://t.co/ALt0wNBUoj #boston",{},"[{u'indices': [72, 79], u'text': u'boston'}]",1,0
Wed Oct 29 14:15:36 +0000 2014,MT0wnCl0wn,"RT @jose_el_grafo: Btw, you can now pre-order Taco Bell through their app, in case you can't wait an extra 45 seconds for them to burrito-w…",1,[],0,1
Wed Oct 29 14:15:49 +0000 2014,SocialInIndy,Early morning vacant house fire in Westfield remains under investigation: Firefighters responded to a vacant h... http://t.co/LII4lcnGjD,{},[],1,0
Wed Oct 29 14:15:55 +0000 2014,makenasty_,RT @Ratchet: sometimes I just wanna be a panda http://t.co/2Y5fTzXIym,908,[],0,1
Wed Oct 29 14:16:11 +0000 2014,GriffinFrank,RT @JulieKDolan: Excited to see the @WCPO team rally around Lauren Hill. #Layups4Lauren is getting a boost. #wecantshoot Donate here: http:…,1,"[{u'indices': [73, 87], u'text': u'Layups4Lauren'}, {u'indices': [108, 120], u'text': u'wecantshoot'}]",1,2
Wed Oct 29 14:16:57 +0000 2014,Hunter_WTHI,Tonight on #News10 I'll have more on the teal pumpkin project and this symbol of safety for children with food allergies.,{},"[{u'indices': [11, 18], u'text': u'News10'}]",0,0
Wed Oct 29 14:16:59 +0000 2014,Kid67y,"@PaulPabst @HiMyNameIsSeton can we check the records did @dpshow say P Manning, Jimmie Johnson &amp; Ken Griffey jr would be great?",{},[],0,3
Wed Oct 29 14:17:11 +0000 2014,DrewBogs_FOX28,"LOOK OUT @KingJames! @drose, @JoakimNoah, @JimmyButler and the @chicagobulls are coming to beat you and go to the @NBA Finals!",{},[],0,6
Wed Oct 29 14:17:52 +0000 2014,taylorrrrrenee,RT @kvas12: Notice the people who are happy for your happiness and sad for your sadness. Those are the ones who deserve a special place in …,2,[],0,1
Wed Oct 29 14:18:05 +0000 2014,LVAthletics,"New Story: Jr. High Cross Country Awards - Nov. 5, 2014 http://t.co/67kXAIHZ57",{},[],1,0
Wed Oct 29 14:18:10 +0000 2014,newtoyou109,All Halloween are now 50% off. Lady bug would fit 18m-2t Now only $3! Bumblebee 18-24m now only $3… http://t.co/aDBl2mweg8,{},[],1,0
Wed Oct 29 14:18:26 +0000 2014,PolishCarnitas,Apparently #ISIS is going to play Nickleback over loudspeakers as a weapon. Devastating indeed.,{},"[{u'indices': [11, 16], u'text': u'ISIS'}]",0,0
Wed Oct 29 14:18:43 +0000 2014,PetitCaneton,RT @zaibatsu: Hackers Are Using Gmail Drafts to Update Their Malware and Steal Data http://t.co/0qm2vP0iiB http://t.co/Wt7QOg45wx,15,[],1,1
Wed Oct 29 14:18:57 +0000 2014,myfoxla,UCLA Nurses Speak Out On Ebola Preparedness. http://t.co/3AKtikjvnj http://t.co/8mFsbjsvRB,{},[],1,0
Wed Oct 29 14:19:01 +0000 2014,ladywithATT,"RT @TeenMindRocks: ""Everyone has a story. Be willing to hear it before you judge.""",1,[],0,1
Wed Oct 29 14:19:03 +0000 2014,Knrhockey,@vixy412 Penny it was a shut out.. That just can't happen lmao,{},[],0,1
Wed Oct 29 14:19:08 +0000 2014,mattklawitter,@joshstowe just got in so I don't have invites yet. Will let you know when I get.,{},[],0,1
Wed Oct 29 14:19:09 +0000 2014,OG_Willy60,RT @whiley_weston: Go 39 in a 55 and i will ride your ass with my brights on #notplayin,2,"[{u'indices': [77, 87], u'text': u'notplayin'}]",0,1
Wed Oct 29 14:19:13 +0000 2014,cultofkwan,RT @zaibatsu: Hackers Are Using Gmail Drafts to Update Their Malware and Steal Data http://t.co/0qm2vP0iiB http://t.co/Wt7QOg45wx,16,[],1,1
Wed Oct 29 14:19:17 +0000 2014,SocialInIndy,Rookie Donte Moncrief Emerges With Career Game: Intro: With Reggie Wayne’s presence missing on the field again... http://t.co/c3ckTlvHwK,{},[],1,0
Wed Oct 29 14:19:29 +0000 2014,Mac_RadiKal,http://t.co/vgDZHAf729 @basedbeaners,{},[],1,1
Wed Oct 29 14:19:41 +0000 2014,tkurzhal3,RT @BSUDM: Shout out to @KinghornHall &amp; @NoyerHall for being the only Residence Halls registered for #BSUDM15 so far! Way to take the lead.…,4,"[{u'indices': [105, 113], u'text': u'BSUDM15'}]",0,3
Wed Oct 29 14:20:01 +0000 2014,FirevineAgency,"FYI: Facebook has changed how you schedule posts. The Post button now hosts a drop-down menu with that option, along with backdate.",{},[],0,0
Wed Oct 29 14:20:45 +0000 2014,DickersonMaggie,Ready for something i enjoy; lunch,{},[],0,0
,,{},{},{},0,0
Wed Oct 29 14:20:54 +0000 2014,EF_scrambler21,"RT @ItsFoodPorn: $3 burritos at chipotle on Halloween if you wear your costume, 50¢ corn dogs at sonic and free pancakes at iHop RT to save…",4309,[],0,1
Wed Oct 29 14:21:31 +0000 2014,donnaben1057,"Okay everyone, I just entered a contest and need your help! Just visit this link to help me win. Every click counts! http://t.co/VVBwu50ri3",{},[],1,0
Wed Oct 29 14:21:38 +0000 2014,MalwareBeacon,RT @zaibatsu: Hackers Are Using Gmail Drafts to Update Their Malware and Steal Data http://t.co/0qm2vP0iiB http://t.co/Wt7QOg45wx,17,[],1,1
,,{},{},{},0,0
Wed Oct 29 14:22:32 +0000 2014,CastroGladys15,"RT @drugtivity: 2015 is 3 months away, I haven't done shit all year 😂😂😂",20316,[],0,1
Wed Oct 29 14:23:06 +0000 2014,silentseawolf,RT @myfoxla: UCLA Nurses Speak Out On Ebola Preparedness. http://t.co/3AKtikjvnj http://t.co/8mFsbjsvRB,2,[],1,1
Wed Oct 29 14:23:07 +0000 2014,branwrites,RT @Michelle4Laughs: Thanks to the agents who've come by and looking forward to the others! @NaughtyBrent @DianaFinch @andreasomberg @patri…,2,"[{u'indices': [139, 140], u'text': u'NoQS'}]",0,5
Wed Oct 29 14:23:14 +0000 2014,vixy412,@Knrhockey but it did. Cuz my man played like a beast. Lol,{},[],0,1
Wed Oct 29 14:23:17 +0000 2014,branwrites,RT @Michelle4Laughs: Thanks to the agents who've come by and looking forward to the others. @ECarrieHowland @UweStender @tayhaggerty @Chris…,1,"[{u'indices': [139, 140], u'text': u'NoQS'}]",0,5
Wed Oct 29 14:23:37 +0000 2014,foqynutojec,"@Aubreyblogfest I invite you to follow @Report24US is breaking, World and US news.",{},[],0,2
Wed Oct 29 14:23:44 +0000 2014,EC_The_Guason,"@mommytojuan Hola!!!!!Hoy con mucha energía disfrutando de la Music! 
 #KirdRecFamily: http://t.co/ISLCsidJiv  =)",{},"[{u'indices': [71, 85], u'text': u'KirdRecFamily'}]",1,1
Wed Oct 29 14:23:53 +0000 2014,Vbrown4192,Happy birthday to one of my greatest friends! She's my ounce of ratchet and whole lot of classy! I love you! @byeeeFELICIA,{},[],0,1
Wed Oct 29 14:24:03 +0000 2014,Knrhockey,@vixy412 he did.. He def did.. Ahole lol,{},[],0,1
Wed Oct 29 14:24:06 +0000 2014,AmandaS_FOX28,St. Joseph Co. Community leaders announce new initiatives to prevent domestic violence. #DomesticViolenceAwareness http://t.co/7eNUr7m41O,{},"[{u'indices': [88, 114], u'text': u'DomesticViolenceAwareness'}]",0,0
Wed Oct 29 14:24:12 +0000 2014,vixy412,@Knrhockey I'm totally giggling right now,{},[],0,1
Wed Oct 29 14:24:18 +0000 2014,makenasty_,I quit fucking with YOU. Don't get shit messed up now.,{},[],0,0
Wed Oct 29 14:24:35 +0000 2014,FOX28News,RT @AmandaS_FOX28: St. Joseph Co. Community leaders announce new initiatives to prevent domestic violence. #DomesticViolenceAwareness http:…,1,"[{u'indices': [107, 133], u'text': u'DomesticViolenceAwareness'}]",0,1
Wed Oct 29 14:24:36 +0000 2014,lyric41119,"RT @myfoxla: Pomona SWAT Officer Shot, Killed In The Line Of Duty Honored. http://t.co/GfMCh04LyQ http://t.co/awXz9eMiSM",12,[],1,1
Wed Oct 29 14:24:38 +0000 2014,FollowingEbola,"@myfoxla hey FOX 11 Los Angeles I see that you are tweeting Ebola, check out http://t.co/U0M8jd1ElC for up to the minute #Ebola info.",{},"[{u'indices': [121, 127], u'text': u'Ebola'}]",1,1
Wed Oct 29 14:24:56 +0000 2014,Knrhockey,@vixy412 hahaha me too,{},[],0,1
Wed Oct 29 14:25:27 +0000 2014,Davidsmall32Ds,RT @WORIDSTARHlPHOP: When niggas explain how they fight 👊😂 http://t.co/izjP0ftAsg,453,[],1,1
Wed Oct 29 14:25:41 +0000 2014,SSSSSsara,@cwilkeson @Ashleywilkeson @npswimmer44 oven fried cheese stank? 😂,{},[],0,3
Wed Oct 29 14:25:47 +0000 2014,DrewBogs_FOX28,@JoeH_FOX28 lol I had to do it,{},[],0,1
Wed Oct 29 14:26:11 +0000 2014,Shaysters,Morning! :P,{},[],0,0
Wed Oct 29 14:26:11 +0000 2014,MorrisPAC,Did you attend the @Theresacaputo  show last night? We would love to hear about your experience! #TheExperience #YouCantMakeThisStuffUp,{},"[{u'indices': [97, 111], u'text': u'TheExperience'}, {u'indices': [112, 135], u'text': u'YouCantMakeThisStuffUp'}]",0,1
Wed Oct 29 14:26:37 +0000 2014,Knrhockey,@vixy412 #Gigglefairies 👈lmao still don't know why,{},"[{u'indices': [9, 23], u'text': u'Gigglefairies'}]",0,1
Wed Oct 29 14:26:48 +0000 2014,AmandaS_FOX28,St. Joseph Co. will adopt lethality risk assessment protocol. Local law enforcement will begin training Dec. 2. #DomesticViolenceAwareness,{},"[{u'indices': [112, 138], u'text': u'DomesticViolenceAwareness'}]",0,0
Wed Oct 29 14:27:03 +0000 2014,TJ21mg,9:53am EST Update from tech support: At this time the issues have been identified to be a operating system update... http://t.co/1FV3yfIiQA,{},[],1,0
Wed Oct 29 14:27:07 +0000 2014,AnesiLaw,A report reveals a large number of mistakes are made by hospitals in treating childhood fractures. http://t.co/OpMrat7xhe,{},[],1,0
Wed Oct 29 14:27:14 +0000 2014,mshilary,RT @adriana9diaz: The Latino story is an American story -@juanabordas #LOTM14,2,"[{u'indices': [70, 77], u'text': u'LOTM14'}]",0,2
Wed Oct 29 14:27:36 +0000 2014,FOX28News,RT @AmandaS_FOX28: St. Joseph Co. will adopt lethality risk assessment protocol. Local law enforcement will begin training Dec. 2. #Domesti…,1,"[{u'indices': [131, 140], u'text': u'DomesticViolenceAwareness'}]",0,1
Wed Oct 29 14:28:08 +0000 2014,AmandaS_FOX28,Lethality Risk Assessment is used in 32 states and is mandatory in Maryland.,{},[],0,0
Wed Oct 29 14:28:52 +0000 2014,SocialInIndy,Complete Local or National Month Long Social Media Campaign for only $19.95?  Yep! http://t.co/ObMEUUFBFN,{},[],1,0
Wed Oct 29 14:29:17 +0000 2014,TLJacksonConst,"What a beautiful shot, there's nothing like a sunny fall afternoon. http://t.co/qHzAb1qbuO",{},[],0,0
Wed Oct 29 14:29:38 +0000 2014,bontheRiver,"Wednesday's Special: 
Grilled turkey and salami with roasted red peppers and provolone on Italian!
Soups: Pork Pozole and Tomato Florentine",{},[],0,0
Wed Oct 29 14:29:57 +0000 2014,JaneseScoot,"RT @RICKatFOX: Officer Diamond, 45 &amp; father of 2, died last night after being shot yesterday while serving a warrant in San Gabriel http://…",4,[],1,1
Wed Oct 29 14:30:02 +0000 2014,AHealthTipPage,"No matter how you're feeling, you will always feel better after a workout.",{},[],0,0
Wed Oct 29 14:30:15 +0000 2014,Welifer54,RT @BestWirelessSec: #FF Join me in urging the Justice Department to investigate Brian Kemp's refusal to process +40k voter registrations.h…,1,"[{u'indices': [21, 24], u'text': u'FF'}]",1,1
Wed Oct 29 14:30:37 +0000 2014,taylorrrrrenee,RT @tarrrrrynn: Literally don't be w someone who doesn't show you off &amp; isn't proud of you. They're secretive &amp; don't want people to know #…,2,"[{u'indices': [147, 148], u'text': u'endofstory'}]",0,1
Wed Oct 29 14:30:49 +0000 2014,libpooler,It's not that everything needs to come to a complete standstil... More for Leo http://t.co/bx9tFAjlzA,{},[],1,0
Wed Oct 29 14:31:30 +0000 2014,JaneseScoot,RT @RICKatFOX: WED Weather: Sunny &amp; warm day-warmest of next 7 days..70s near the coast..81 in L.A. (77 is average)..84-89 Valleys-I.E. #LA…,2,"[{u'indices': [140, 144], u'text': u'LAWeather'}]",0,2
Wed Oct 29 14:31:32 +0000 2014,myfoxla,Bill Clinton In Oxnard For 'Vote Rallies' To Aid Vulnerable California Democrats. http://t.co/o5r2i2h0iI http://t.co/ioyLpc1SZY,{},[],1,0
Wed Oct 29 14:31:37 +0000 2014,kiley_h7,@MacHesselbart20 @CuteEmergency omg,{},[],0,2
,,{},{},{},0,0
Wed Oct 29 14:31:53 +0000 2014,NDsaints,"RT @ACEatND: We are spending a week celebrating the saints and ""5 Minutes with the Saints"" by @avemariapress Join us! http://t.co/E4cuF6jdIk",4,[],0,2
Wed Oct 29 14:31:55 +0000 2014,CommishAndyK,"Thought for the day.....
When in doubt, mumble - when in trouble, delegate - when in charge, ponder.
Peace.",{},[],0,0
Wed Oct 29 14:33:03 +0000 2014,KN_Butler,"RT @TweetAngelsPR: We are a National Website Marketing Company Specializing in SEO, Facebook, PPC, Targeted Twitter, YouTube, LinkedIn &amp; mo…",2,[],0,1
Wed Oct 29 14:33:17 +0000 2014,makenasty_,"Don't complain about responsibilities, pussy.",{},[],0,0
Wed Oct 29 14:33:50 +0000 2014,faythebashaw,“@HSConfessionaI: “Me trying to pull my grades up” -OHS http://t.co/FRqSvMvYTA”,{},[],0,1
Wed Oct 29 14:33:51 +0000 2014,LoriBrasier,The Beagles are my favorite. First Taste Of Freedom For 6 Overjoyed Animals Caught On Film via @dodo http://t.co/gHqbxcN0xs,{},[],1,1
Wed Oct 29 14:34:14 +0000 2014,faythebashaw,"“@HSConfessionaI: “I’m usually super easy to get along with, unless you blue shell me in Mario Kart… Then fuck our friendship” -FHS”",{},[],0,1
Wed Oct 29 14:34:43 +0000 2014,Craig8Howe,"RT @AHealthTipPage: No matter how you're feeling, you will always feel better after a workout.",1,[],0,1
Wed Oct 29 14:34:53 +0000 2014,ricketzz,RT @myfoxla: Bill Clinton In Oxnard For 'Vote Rallies' To Aid Vulnerable California Democrats. http://t.co/o5r2i2h0iI http://t.co/ioyLpc1SZY,1,[],1,1
Wed Oct 29 14:34:54 +0000 2014,BobCollin12,@aquaria https://t.co/1Kfo3xxD0T,{},[],1,1
Wed Oct 29 14:35:07 +0000 2014,MichianaReview,"RT @LucchesesDeli: Well, guess fall is back to stay!!  Today's Special is Rollatini (thinly sliced eggplant rolled up with ricotta... http:…",1,[],1,1
Wed Oct 29 14:35:13 +0000 2014,Shaysters,Thank you people for walking past my house arguing!!! You made my day!,{},[],0,0
Wed Oct 29 14:35:13 +0000 2014,JuicyHarder,RT @MarijuanaPosts: #WeedCrushWednesday #WCW http://t.co/mf4GLfGRFZ,71,"[{u'indices': [20, 39], u'text': u'WeedCrushWednesday'}, {u'indices': [40, 44], u'text': u'WCW'}]",0,1
Wed Oct 29 14:35:48 +0000 2014,chicanamama0621,"RT @Bible_Time: For I am with you, &amp; no one is going to attack &amp; harm you, because I have many people in this city. -Acts 18:10",187,[],0,1
Wed Oct 29 14:36:13 +0000 2014,PolishCarnitas,"RT @bengreenman: Soon, people will go from door to door pretending to be someone else for profit. No, not Halloween: Election Day.",9,[],0,1
Wed Oct 29 14:36:15 +0000 2014,FaithWalkN,@zaibatsu http://t.co/OLS08JLy3V … TUNE IN NOW... ACCESS ON YOUR CELL PHONE: http://t.co/zx8gAGJCMb ..,{},[],2,1
Wed Oct 29 14:36:18 +0000 2014,AmandaS_FOX28,YWCA of North Central Indiana CEO Linda Baechle says this team effort will have a positive impact on community,{},[],0,0
Wed Oct 29 14:36:27 +0000 2014,lozzerpozzer123,RT @BobayConner: 😭❤️ http://t.co/xkIsmNJncb,17,[],0,1
Wed Oct 29 14:36:42 +0000 2014,chicanamama0621,snapchat: chicanamama0621,{},[],0,0
Wed Oct 29 14:36:56 +0000 2014,taypritchard12,RT @faythebashaw: “@HSConfessionaI: “Me trying to pull my grades up” -OHS http://t.co/FRqSvMvYTA”,1,[],0,2
Wed Oct 29 14:36:57 +0000 2014,lozzerpozzer123,RT @BobayConner: Go get the app! http://t.co/oCwxtVneLA Use my refferal code also!,11,[],1,1
Wed Oct 29 14:37:10 +0000 2014,monroenews,"Police: Michigan girl, 12, stabs 9-year-old sister http://t.co/jkKOW46UMx",{},[],1,0
Wed Oct 29 14:37:18 +0000 2014,Asun777,"RT @AHealthTipPage: No matter how you're feeling, you will always feel better after a workout.",2,[],0,1
Wed Oct 29 14:37:28 +0000 2014,lozzerpozzer123,RT @BobayConner: Like &amp; Revine my new vine for a follow :),23,[],0,1
Wed Oct 29 14:37:54 +0000 2014,im___yea_,RT @RealIyMTVNews: The NOW public celeb weight loss trick of 2014 gets leaked across the web this week!! ✔ http://t.co/BFLHBVmnm6 ✔ WOW! ht…,85,[],1,1
Wed Oct 29 14:38:10 +0000 2014,Knrhockey,@vixy412 hahaha I know.. That's gonna be my new thing,{},[],0,1
Wed Oct 29 14:38:13 +0000 2014,CatchUp94,RT @Prettyy_JaNay: Let Me Get Up &amp; Get Dressed,1,[],0,1
Wed Oct 29 14:39:14 +0000 2014,astardriver,@SenatorDeLeon How does a defeatist coward like yourself ascend to the Presidency of the CA Senate!  Dismantle our nation; enjoy what's left,{},[],0,1
Wed Oct 29 14:39:15 +0000 2014,LaSalleElem216,After working PSA we did some reading. #TheseThingsAreHot #temp #NotLooks http://t.co/V8THumqDf1,{},"[{u'indices': [39, 57], u'text': u'TheseThingsAreHot'}, {u'indices': [58, 63], u'text': u'temp'}, {u'indices': [64, 73], u'text': u'NotLooks'}]",0,0
Wed Oct 29 14:39:22 +0000 2014,CatchUp94,"RT @Montenay_: “@CancerAreUs: #Cancers get defensive when you criticize them, so don't.”",1,"[{u'indices': [30, 38], u'text': u'Cancers'}]",0,2
Wed Oct 29 14:39:22 +0000 2014,InsCenterMonroe,RT @monroenews: Active hashtag on Chelsea Bruck case ---&gt;  #FindChelsea,5,"[{u'indices': [62, 74], u'text': u'FindChelsea'}]",0,1
Wed Oct 29 14:39:37 +0000 2014,elportoshark,RT @RICKatFOX: Wow! Blast from above-Watch the animation of Russia's Sarychev Volcano during the 6am hour of the FOX11 News @myfoxla http:/…,5,[],0,2
Wed Oct 29 14:40:13 +0000 2014,Wirralo,@zaibatsu Yay UK is top of the shop😁,{},[],0,1
Wed Oct 29 14:40:29 +0000 2014,TennyEmmert,RT @BazaarUK: From Black Swan to Maleficent - the best beauty looks to recreate for Halloween http://t.co/zgoLVySlDp http://t.co/VQ7Q27KsfV,3,[],1,1
Wed Oct 29 14:41:31 +0000 2014,TennyEmmert,"BOOM, it must have been hard when Alice hit the bottom ---",{},[],0,0
Wed Oct 29 14:41:37 +0000 2014,DebraRelly,"RT @RICKatFOX: Chilly NOW...Warm LATER...7am/Forecast High: Woodland Hills 50/89, Chino 50/87, Lancaster 39/81, Simi Valley 53/86 #LAWeathe…",2,"[{u'indices': [130, 140], u'text': u'LAWeather'}]",0,2
Wed Oct 29 14:41:46 +0000 2014,TennyEmmert,"@TennyEmmert 
Was it?",{},[],0,1
Wed Oct 29 14:43:02 +0000 2014,thelawyerlyone,"RT @AHealthTipPage: No matter how you're feeling, you will always feel better after a workout.",3,[],0,1
Wed Oct 29 14:44:22 +0000 2014,dexter_xt,RT @Sherrlocckk: Homes With Amazing Secret Passageways http://t.co/nMfw5sAJne http://t.co/xzJdNfmLhf,26,[],1,1
Wed Oct 29 14:44:38 +0000 2014,JohnnyTodd29,@MLB,{},[],0,1
Wed Oct 29 14:44:38 +0000 2014,Vbrown4192,Happy National Cat Day to my baby boy Harold! Mommy loves you and I'll see you soon! #fatcat #catmommy… http://t.co/a2973BRGtP,{},"[{u'indices': [85, 92], u'text': u'fatcat'}, {u'indices': [93, 102], u'text': u'catmommy'}]",1,0
Wed Oct 29 14:44:43 +0000 2014,LJHDigitalstorm,The trends for today are #JuliusRandle #NBATipOff  #NationalCatDay #Game7 #MillennialMonsters #TeamLJH #PcscIN,{},"[{u'indices': [25, 38], u'text': u'JuliusRandle'}, {u'indices': [39, 49], u'text': u'NBATipOff'}, {u'indices': [51, 66], u'text': u'NationalCatDay'}, {u'indices': [67, 73], u'text': u'Game7'}, {u'indices': [74, 93], u'text': u'MillennialMonsters'}, {u'indices': [94, 102], u'text': u'TeamLJH'}, {u'indices': [103, 110], u'text': u'PcscIN'}]",0,0
Wed Oct 29 14:44:47 +0000 2014,jessdingus,RT @zaibatsu: The U.S. Has Become the No Vacation Nation: http://t.co/1ZF82eNTAu  #productivity #jobs http://t.co/aAN1Vtwouy,57,"[{u'indices': [82, 95], u'text': u'productivity'}, {u'indices': [96, 101], u'text': u'jobs'}]",1,1
Wed Oct 29 14:44:49 +0000 2014,petrko59,RT @myfoxla: Bill Clinton In Oxnard For 'Vote Rallies' To Aid Vulnerable California Democrats. http://t.co/o5r2i2h0iI http://t.co/ioyLpc1SZY,4,[],1,1
